source,lemma,display,unit,pos,level,topic,zh,forms,example,translation,exampleSources,levelBasis,status,reviewFields,reviewSource,reviewSourceUrl,reviewedOn
"Bokmålsordboka/Ordbank：复合名词词形与含义","matrett","en matrett","单词","名词","A2","食物与用餐","一道菜；一种已备好、可以上桌的菜肴","en matrett · matretten · matretter · matrettene","Prøve nye matretter. / Fiskesuppe er en populær norsk matrett.","尝尝新的菜式。 / 鱼汤是一道受欢迎的挪威菜。","https://ordbokene.no/nob/search?dict=bm&q=matrett&scope=eif","点餐、菜单和介绍饮食时的常用名词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/matrett","2026-09-24"
"Bokmålsordboka/Ordbank：动词词形及餐饮义项","servere","å servere","单词","动词","A2","食物与用餐","上（食物/饮料）；供应；招待；讲述/抛出（故事等，依宾语）","å servere · serverer · serverte · har servert","Restauranten serverer indisk mat. / Kelneren serverte dem raskt.","这家餐厅供应印度菜。 / 服务员很快就给他们上了菜。","https://ordbokene.no/nob/servere","餐桌、餐馆和待客场景中的常用动词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/servere","2026-09-24"
"Bokmålsordboka/Ordbank：名词词形与鱼类义项","torsk","en torsk","单词","名词","A2","食物与用餐","鳕鱼；鳕鱼肉（菜肴/食材语境）","en torsk · torsken · torsker · torskene","Vi spiser kokt torsk med poteter i dag. / Fiskeren fikk tre store torsker.","我们今天吃水煮鳕鱼配土豆。 / 渔夫捕到了三条大鳕鱼。","https://ordbokene.no/bm/torsk","挪威饮食、购物和点餐中常见的鱼类名词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/torsk","2026-09-24"
"NTNU LearnNoW A2 候选；Bokmålsordboka词头核验","verden","en verden","单词","名词","A2","世界与社会","世界；人类共同生活的地球；领域/圈子（依语境）","en verden · verdenen · verdener · verdenene","Folk fra hele verden besøker Norge om sommeren. / Hun drømmer om å reise ut i verden.","夏天，来自世界各地的人会来挪威旅游。 / 她梦想着去外面的世界旅行。","https://ordbokene.no/bm/VERDEN","课程词汇候选；基础义项适合初级学习，项目工作表暂列 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/verden","2026-09-24"
"Bokmålsordboka：完整强变化动词变位及核心义项","skje","å skje","单词","动词","A2","事件与变化","发生；出现（指事件发生）","å skje · skjer · skjedde · har skjedd","Hva skjer? / I går skjedde det noe rart.","发生什么事了？/最近怎么样？ / 昨天发生了一件奇怪的事。","https://ordbokene.no/bm/skje","询问和描述事件发生时的超高频不规则动词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skje","2026-09-24"
"A2候选；Bokmålsordboka词形待核","passe","å passe","单词","动词","A2","适合与照看","适合；合身；照看；留意；传球（依句型）","å passe · passer · passet / passa · passet / passa","Skoene passer ypperlig. / Kan du passe barna mens jeg handler?","这双鞋非常合脚。 / 我去购物时，你能帮忙照看孩子吗？","https://ordbokene.no/nob/bm/passe","衣物、安排与照看语境的常用动词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/passe","2026-09-24"
"NTNU NoW Vocabulary list 03K；中性复合名词词形","passord","et passord","单词","名词","A2","手机与网络","密码；口令（用于验证身份或访问账户/系统）","et passord · passordet · passord · passordene","Jeg har glemt passordet til e-posten min. / Du bør velge et sterkt passord.","我忘了邮箱密码。 / 你应该设置一个强密码。","https://ordbokene.no/bm/passord","登录网络服务、手机和账户时实用的名词；课程暂列 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/passord","2026-09-24"
"A2 候选；Bokmålsordboka skade 的分词形容词用法","skadet","skadet","单词","形容词","A2","受伤与损坏","受伤的；受损的；损坏的（依对象）","skadet · skadet · skadede / skadde · mer skadet · mest skadet","En skadet syklist fikk hjelp av ambulansepersonellet. / De fant et skadet dyr ved veien.","一名受伤的骑车人得到了救护人员的帮助。 / 他们在路边发现了一只受伤的动物。","https://ordbokene.no/nob/bm/skade","看病、事故和物品维修场景中的常用描述形式，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/skadet","2026-09-24"
"A2候选；Bokmålsordboka词形待核","tomat","en tomat","单词","名词","A2","蔬菜与食材","番茄；西红柿（植物学为果实，烹饪中常作蔬菜）","en tomat · tomaten · tomater · tomatene","Lage salat med agurk, paprika og tomat. / Makrell i tomat.","用黄瓜、甜椒和番茄做沙拉。 / 番茄酱鲭鱼。","https://ordbokene.no/bm/TOMAT","购物、烹饪和点餐基础名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/tomat","2026-09-24"
"A2候选；Bokmålsordboka：数量限定词","flere","flere","单词","限定词","A2","数量与比较","更多；几个/若干；另外一些（修饰可数名词复数）","flere","Det har hendt flere ganger. / Jeg trenger flere ark.","这种事已经发生过好几次了。 / 我还需要几张纸。","https://ordbokene.no/nno/search?dict=bm%2Cnn&q=flere&scope=eif","表达可数名词中“更多/若干”的高频数量词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/flere","2026-09-24"
"Bokmålsordboka/Ordbank：形容词/副词同形用法","ekstra","ekstra","单词","形容词","A2","数量与补充","额外的；另外的；特别的（依位置和搭配）","ekstra","Ta en ekstra kopi. / Det krever ekstra påpasselighet.","再多复印一份。 / 这需要格外谨慎。","https://ordbokene.no/bm/ekstra","表达额外、附加数量或程度时常用的词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/nno/search?dict=bm%2Cnn&q=ekstra&scope=eif","2026-09-24"
"A2候选；Bokmålsordboka词形待核","del","en del","单词","名词","A2","数量与部分","部分；组成部分；份额；参与（依搭配）","en del · delen · deler · delene","En del av familien bor fortsatt i Kina. / Det kom en del mennesker.","家里有一部分人仍然住在中国。 / 来了不少人。","https://ordbokene.no/nob/bm%2Cnn/del","表示部分、份额和组成部分的高频名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/del","2026-09-24"
"A2候选；Bokmålsordboka词形待核","stykke","et stykke","单词","名词","A2","数量与部分","一块；一段；一件/一篇作品；个（依后接词）","et stykke · stykket · stykker · stykkene","Vil du ha et stykke kake? / Hun fulgte meg et stykke før hun snudde.","你想来一块蛋糕吗？ / 她陪我走了一段路，然后转身回去了。","https://ordbokene.no/bm/stykke","食物、艺术品和数量表达常见名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/stykke","2026-09-24"
"Bokmålsordboka/Ordbank：名词词头、屈折及常见数量用法","masse","en masse","单词","名词","A2","数量与程度","物质；团块；（物理）质量；群众；大量（依词性/结构）","en masse · massen · masser · massene","En glødende masse. / Lederne har liten kontakt med massene.","一团炽热的物质。 / 领导人与广大群众接触不多。","https://ordbokene.no/bm/37282","表达数量和具体物质的高频词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/masse","2026-09-24"
"Bokmålsordboka；NTNU LearnNoW 课程候选","mye","mye","单词","形容词","A2","数量与程度","很多；大量；很、非常（依句法）","mye · mer · mest · meste","Mye arbeid gjenstår. / Det varierer mye.","还有很多工作没做完。 / 情况变化很大。","https://ordbokene.no/nno/search?dict=bm%2Cnn&q=mye&scope=eif","初级数量表达；项目暂标A2","来源已登记：词头/词性/词义/词形/例句与译文","词头/词性/词义/词形/例句与译文","Bokmålsordboka / NTNU LearnNoW","https://ordbokene.no/bm/MYE","2026-09-24"
"A2候选；Bokmålsordboka词形待复核","rest","en rest","单词","名词","A2","数量与剩余","剩下的部分；余量；剩菜（依语境）","en rest · resten · rester · restene","Vi spiser resten av suppa til lunsj. / Det ligger noen rester i kjøleskapet.","我们午餐把剩下的汤吃掉。 / 冰箱里放着一些剩菜。","https://ordbokene.no/bm/rest","日常表达剩余物/部分的常见名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/rest","2026-09-24"
"A2候选；Bokmålsordboka词形待核","par","et par","单词","名词","A2","数量与物品","一对；一双；一对伴侣；几个/两三个（依搭配）","et par · paret · par · parene","Jeg trenger et par varme hansker. / Vi blir her et par dager til.","我需要一双保暖手套。 / 我们还会在这里待两三天。","https://ordbokene.no/bm/par","数量表达和日常物品语境常见名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/par","2026-09-24"
"A2候选；Bokmålsordboka词形待核","nok","nok","单词","副词","A2","数量与语气","足够；够了；大概、想必（依语气）","nok","De har ikke nok mat. / Det går nok bra.","他们的食物不够。 / 事情大概会顺利的。","https://ordbokene.no/nno/bm/nok","表达足够数量和推测语气的高频副词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/nok","2026-09-24"
"A2候选；Bokmålsordboka词头核对","begge","begge","单词","限定词","A2","数量与指代","两者都；双方；两个都","begge","Begge foreldrene jobber. / De gikk begge to.","父母双方都在工作。 / 他们两个人都去了。","https://ordbokene.no/bm/4938","表达两者全部、衔接人物与事物的常用限定词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/begge","2026-09-24"
"A2候选；Bokmålsordboka词形待核","kode","en kode","单词","名词","A2","数字与科技","代码；密码/门禁码；编码或编号（依领域）","en kode · koden · koder · kodene","Du må taste inn koden for å åpne døra. / Programmereren fant en feil i koden.","你必须输入门禁码才能开门。 / 程序员在代码里发现了一个错误。","https://ordbokene.no/bm/kode","登录、门禁和数字服务中的高频名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/kode","2026-09-24"
"A2候选；Bokmålsordboka词形待核","elleve","elleve","单词","限定词","A2","数字与数量","十一（基数词）","elleve","Toget går klokka elleve. / Hun har elleve elever i gruppa.","火车十一点发车。 / 她的小组有十一名学生。","https://ordbokene.no/bm/elleve","报时、年龄和数量表达中的基础数词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/elleve","2026-09-24"
"Bokmålsordboka/Ordbank：中性名词词形与多义项","tall","et tall","单词","名词","A2","数字与数量","数字；数值；数量；（复数语境）统计数字/数据","et tall · tallet · tall · tallene","Skriv tallet med bokstaver. / Salgstallene øker fra år til år.","请把这个数字用文字写出来。 / 销售数据逐年上升。","https://ordbokene.no/nob/bm/tall","谈数字、统计、电话和数量信息时常见的基础名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/tall","2026-09-24"
"A2候选；Bokmålsordboka词形待核","sovne","å sovne","单词","动词","A2","睡眠与日常","入睡；睡着（从醒着变为睡着）","å sovne · sovner · sovnet / sovna · har sovnet / har sovna","Barnet sovnet i bilen på vei hjem. / Jeg har vanskelig for å sovne når det er varmt.","孩子回家途中在车里睡着了。 / 天气热的时候，我很难入睡。","https://ordbokene.no/bm/sovne","睡眠日常表达中的常见不规则动词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/nob/search?dict=bm%2Cnn&q=sovne&scope=eif","2026-09-24"
