id,lemma,display,pos,level,topic,currentZh,reviewedZh,reviewStatus,reviewerNote,reviewedOn
"形容词|olympisk","olympisk","olympisk","形容词","A2","体育与国际活动","奥林匹克的；奥运会的","奥林匹克的；奥运会的","已人工审校","描述与奥林匹克运动会有关的赛事、纪录或组织；常见 de olympiske lekene（奥运会）、olympisk rekord（奥运纪录）。比较级形式虽可构造，但不是本级常用学习重点。https://ordbokene.no/bm/olympisk","2026-09-26"
"形容词|kjølig","kjølig","kjølig","形容词","A2","天气与感受","凉的；凉爽的；冷淡的；不热情的（依语境）","凉的；凉爽的；冷淡的；不热情的（依语境）","已人工审校","天气、房间或饮料略凉时译“凉/凉爽”；描述语气、答复或关系时可译“冷淡、不热情”。天气义不等于严寒 kald。https://ordbokene.no/bm/kj%C3%B8lig","2026-09-26"
"动词|skinne","skinne","skinne","动词","A2","天气与光线","发光；照耀；闪耀；（太阳）出太阳","发光；照耀；闪耀；（太阳）出太阳","已人工审校","灯或物体作主语时可译“发光/闪耀”；太阳作主语的 Sola skinner 通常自然译“出太阳/阳光明媚”。过去时 skinte，完成分词 skint。https://ordbokene.no/bm/skinne","2026-09-26"
"动词|regne","regne","å regne","动词","A2","天气与计算","下雨；计算；估算/推算（依结构）","下雨；计算；估算/推算（依结构）","已人工审校","det regner 是天气句“下雨”；regne ut + 结果是“算出”；regne med + 内容是“预计/考虑到”。看句型和宾语选译义。https://ordbokene.no/bm/regne","2026-09-26"
"动词|blåse","blåse","å blåse","动词","A2","天气与日常动作","吹；吹气；刮风；吹奏（依主语/宾语）","吹；吹气；刮风；吹奏（依主语/宾语）","已人工审校","det blåser 表示“刮风”；人 blåse på suppa 是“朝汤吹气”；乐器语境可指吹奏。看主语和介词搭配区分。https://ordbokene.no/bm/bl%C3%A5se","2026-09-26"
"动词|fryse","fryse","å fryse","动词","A2","天气与身体感受","觉得冷；结冰；冷冻（依主语和结构）","觉得冷；结冰；冷冻（依主语和结构）","已人工审校","人作主语时常表示觉得冷；水等可作主语表示结冰；fryse ned + 食物表示冷冻保存。共用词形但结构和中文义不同。https://ordbokene.no/bm/fryse","2026-09-26"
"形容词|våt","våt","våt","形容词","A2","天气与衣物","湿的；潮湿的；被液体/雨水弄湿的（依语境）","湿的；潮湿的；被液体/雨水弄湿的（依语境）","已人工审校","våt 表示含水或沾湿；雨水只是常见原因，不是词义本身。也可说洗过后仍湿的衣物等，不应一律译成“被雨淋湿”。https://ordbokene.no/bm/v%C3%A5t","2026-09-26"
"名词|karamellpudding","karamellpudding","en karamellpudding","名词","A2","甜点与传统食物","焦糖布丁；焦糖布丁甜点","焦糖布丁；焦糖布丁甜点","已人工审校","用焦糖制作的凝固甜点，挪威常见家常/节庆甜品。菜名通常不加冠词；定指 karamellpuddingen 指已经做好的那份。https://ordbokene.no/bm/karamellpudding","2026-09-26"
"名词|eplekake","eplekake","ei eplekake","名词","A2","甜点与烘焙","苹果蛋糕（挪威式烘焙蛋糕）","苹果蛋糕（挪威式烘焙蛋糕）","已人工审校","加入苹果烘烤的蛋糕，不应仅凭中文名就等同于有酥皮的美式苹果派；常与咖啡、香草酱搭配。https://ordbokene.no/bm/12948","2026-09-26"
"名词|sjokoladekake","sjokoladekake","en sjokoladekake","名词","A2","甜点与烘焙","巧克力蛋糕","巧克力蛋糕","已人工审校","以巧克力/可可为主要风味的蛋糕；区别于 sjokolade（巧克力本身）和 sjokoladepudding（巧克力布丁）。https://ordbokene.no/bm/sjokoladekake","2026-09-26"
"名词|bløtkake","bløtkake","ei/en bløtkake","名词","A2","甜点与庆祝","奶油夹层蛋糕；鲜奶油蛋糕（常用于庆祝）","奶油夹层蛋糕；鲜奶油蛋糕（常用于庆祝）","已人工审校","通常是柔软蛋糕胚夹奶油馅并装饰的庆祝蛋糕；中文可说奶油蛋糕，但不宜与普通奶油裱花蛋糕或硬脆蛋糕混为一类。https://ordbokene.no/bm/bl%C3%B8tkake","2026-09-26"
"名词|pudding","pudding","en pudding","名词","A2","甜点与食物","布丁；凝固/蒸制的半固体菜肴；（口语比喻）疲惫的人","布丁；凝固/蒸制的半固体菜肴；（口语比喻）疲惫的人","已人工审校","可指模具中煮或烤制的半固体甜/咸菜肴；口语 helt pudding 也可形容累瘫的人。看食物搭配或描述人的句法区分。https://ordbokene.no/bm%2Cnn/PUDDING","2026-09-26"
"名词|sjokolade","sjokolade","en sjokolade","名词","A2","甜食与购物","巧克力；一板/一块巧克力（依量词）","巧克力；一板/一块巧克力（依量词）","已人工审校","sjokolade 通常作物质名词；litt sjokolade 是一点巧克力，en plate sjokolade 是一板，et stykke sjokolade 是一块。量词决定中文计量单位。https://ordbokene.no/bm/sjokolade","2026-09-26"
"从属连词|hvis","hvis","hvis","从属连词","A2","条件与假设","如果；假如（引导条件从句）","如果；假如（引导条件从句）","已人工审校","hvis 引导条件从句；若从句放句首，主句仍用 V2 语序，如 Hvis de ikke kommer, går jeg（如果他们不来，我就走）。另有文学用法 hvis“谁的”，与本词性不同。https://ordbokene.no/bm/hvis","2026-09-26"
"形容词|selvfølgelig","selvfølgelig","selvfølgelig","形容词","A2","同意与回应","理所当然的；当然、自然（副词用法）","理所当然的；当然、自然（副词用法）","已人工审校","作形容词时是“理所当然的”（en selvfølgelig plikt）；作副词时是“当然/自然”（Selvfølgelig vil jeg gjøre det）。看它修饰名词还是整句话，中文随词性调整。https://ordbokene.no/bm/selvf%C3%B8lgelig","2026-09-26"
"名词|gruppe","gruppe","ei gruppe","名词","A2","团队与群体","组；群体；小组；类别；（音乐）乐队","组；群体；小组；类别；（音乐）乐队","已人工审校","指有共同点而构成的人员、事物或现象集合，按语境译小组/群体/类别；音乐语境也可指乐队。可用 en gruppe 或 ei gruppe。https://ordbokene.no/bm/gruppe","2026-09-26"
"形容词|pen","pen","pen","形容词","A2","外貌与评价","好看的；整洁得体的；（天气）晴好的；礼貌的/令人满意的（依搭配）","好看的；整洁得体的；（天气）晴好的；礼貌的/令人满意的（依搭配）","已人工审校","pen 不只描述外貌：pen håndskrift 是字迹工整，pent vær 是天气晴好，oppføre seg pent 是举止得体；词典还列可观、相当不错等用法。https://ordbokene.no/bm/pen","2026-09-26"
"形容词|høy","høy","høy","形容词","A2","外形与测量","高的；数值/程度高的；（声音）高调或音量大的","高的；数值/程度高的；（声音）高调或音量大的","已人工审校","依对象译：身高/高度、数值/程度、声音的音调/音量分别使用自然中文。另有同形中性名词 et høy“干草”，是独立词条。https://ordbokene.no/bm/h%C3%B8y","2026-09-26"
"名词|byggesett","byggesett","et byggesett","名词","A2","玩具与活动","组装套件；拼装套件（按说明把零件组装成成品）","组装套件；拼装套件（按说明把零件组装成成品）","已人工审校","由零件组成、供人组装的套件；可以是模型、家具或其他物件，不必然是飞机模型或儿童玩具。例句为教学自拟，词典链接用于核对词头。https://ordbokene.no/nob/search?dict=bm%2Cnn&q=byggesett&scope=eif","2026-09-26"
"名词|internettilgang","internettilgang","en internettilgang","名词","A2","网络与数字生活","互联网接入；上网条件/权限","互联网接入；上网条件/权限","已人工审校","指能否连接或使用互联网，常作不可数概念：ha internettilgang（能上网/有网络接入）。复数只用于特指不同接入方式或服务；日常先记单数。https://ordbokene.no/nob/search?dict=bm%2Cnn&q=internettilgang&scope=eif","2026-09-26"
"名词|nett","nett","et nett","名词","A2","网络与通信","网；网络；互联网（依语境）","网；网络；互联网（依语境）","已人工审校","et nett 可指绳线编成的网、互连系统或互联网；på nettet 常指“网上”。另有同形形容词 nett（整洁/漂亮等），需按词性和搭配区分。https://ordbokene.no/bm/nett","2026-09-26"
"名词|ende","ende","en ende","名词","A2","位置与部分","末端；一端；尽头；结束/结尾（依结构）","末端；一端；尽头；结束/结尾（依结构）","已人工审校","en ende 可指物体/空间的端点，也可指事情的结束：ved enden av tauet（一端/绳头）、enden på historien（故事结尾）。不要与动词 ende（结束、以……告终）混淆。https://ordbokene.no/bm/ende","2026-09-26"
"名词|side","side","ei/en side","名词","A2","位置与部分","侧面；一边；页；方面/立场（依搭配）","侧面；一边；页；方面/立场（依搭配）","已人工审校","på den andre siden av gata 是街对面，side to 是第二页，den økonomiske siden 是经济方面。可用 ei side–sida 或 en side–siden；由搭配决定“边/页/方面”。https://ordbokene.no/bm/side","2026-09-26"
"介词|innom","innom","innom","介词","A2","位置与出行","顺路短暂停留/拜访；经过并到……里面（依搭配）","顺路短暂停留/拜访；经过并到……里面（依搭配）","已人工审校","stikke/komme innom + 人或地点表示“顺路进去一下/短暂拜访”；交通工具 innom 某处可表示经停。innom døra 是进入门内/门口一带；比 inn i 更强调短暂经过或顺访。https://ordbokene.no/bm/innom","2026-09-26"
"介词|inni","inni","inni","介词","A2","位置与方向","在……里面；进入里面/在内部（依句法）","在……里面；进入里面/在内部（依句法）","已人工审校","inni + 名词常表示处于内部（inni bilen 在车里）；也可作副词独立表示“里面/进去”。与表示进入方向的 inn 区别：inni 更突出内部或进入内部的状态，动词和上下文决定方向。https://ordbokene.no/bm/inni","2026-09-26"
"介词|innover","innover","innover","介词","A2","位置与方向","向里面/更深处；朝内陆方向（表示朝内的延伸方向）","向里面/更深处；朝内陆方向（表示朝内的延伸方向）","已人工审校","表示朝某物内部或更远处移动，不是静态“在里面”：gå innover fjellet 是往山里走；也可作方向副词。词典例句 vannet flommet innover markene 指水向田地深处漫去。https://ordbokene.no/bm/innover","2026-09-26"
"副词|nede","nede","nede","副词","A2","位置与方向","在低处/下面；楼下；（挪威语境）南边/更靠南；停摆/不运行（依语境）","在低处/下面；楼下；（挪威语境）南边/更靠南；停摆/不运行（依语境）","已人工审校","可指垂直位置低、在较南的地区（nede i Italia），也可形容设备/系统停止运行（datamaskinen er nede）。不能一律译为楼下，要看主语及参照地点。https://ordbokene.no/bm/nede","2026-09-26"
"形容词|nærmere","nærmere","nærmere","形容词","A2","位置与方向","更近的；更靠近地；进一步/更深入地；将近、差不多（依结构）","更近的；更靠近地；进一步/更深入地；将近、差不多（依结构）","已人工审校","nær 的比较形式，可作形容词、副词并见介词用法：nærmere beskjed（进一步通知）、se nærmere på（进一步查看）、kom nærmere（靠近些）、nærmere sju meter（将近七米）。按句法和搭配选译。https://ordbokene.no/bm/n%C3%A6rmere","2026-09-26"
